,Unnamed: 0,Name,Record,Nickname,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,weight number,WeightClass
1614,1614,Steve Kennedy,24-8-0,The Steamrolla,"5' 11""",170 lbs.,--,Orthodox,"Mar 07, 1983",2.28,0.35,5.52,0.45,2.51,0.33,0.0,0.0,170,Welterweight
1615,1615,Jeremy Kennedy,11-1-0,JBC,"5' 11""",145 lbs.,"71""",Orthodox,"Sep 16, 1992",2.22,0.46,2.58,0.47,5.73,0.52,0.66,0.0,145,Featherweight
1616,1616,Waylon Kennell,6-2-0,,"6' 0""",185 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,Middleweight
1617,1617,Casey Kenney,16-2-1,,"5' 7""",140 lbs.,"68""",Southpaw,"Mar 20, 1991",4.79,0.43,4.07,0.59,1.25,0.42,0.56,0.6,140,Featherweight
1619,1619,Mark Kerr,NC),The Smashing Machine,"6' 3""",266 lbs.,--,Switch,"Dec 21, 1968",0.28,0.41,0.89,0.28,2.92,0.77,0.0,0.4,266,Heavyweight
1620,1620,Will Kerr,9-3-0,,"5' 10""",155 lbs.,"69""",Orthodox,"Oct 21, 1982",1.91,0.42,6.22,0.33,0.0,0.0,0.0,14.3,155,Lightweight
1621,1621,Ron Keslar,11-9-0,,--,185 lbs.,--,,--,0.0,0.0,2.05,0.6,0.0,0.0,1.0,7.7,185,Middleweight
1622,1622,Rustam Khabilov,24-4-0,Tiger,"5' 8""",155 lbs.,"73""",Orthodox,"Nov 04, 1986",1.98,0.34,2.16,0.65,3.95,0.41,0.61,0.1,155,Lightweight
1623,1623,Adam Khaliev,6-0-0,,"6' 0""",170 lbs.,--,Orthodox,"Apr 16, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
1624,1624,Sergey Khandozhko,27-6-1,Honda,"6' 1""",170 lbs.,"74""",Orthodox,"May 19, 1992",2.83,0.42,1.7,0.6,0.5,0.16,0.64,0.0,170,Welterweight
1625,1625,Sergei Kharitonov,26-6-0,,"6' 0""",245 lbs.,--,Orthodox,"Aug 18, 1980",3.9,0.44,3.03,0.54,1.16,0.53,0.7,1.0,245,Heavyweight
1626,1626,Alfred Khashakyan,8-3-0,The Fearless,"5' 8""",135 lbs.,"70""",Orthodox,"Jul 17, 1988",6.14,0.42,6.38,0.4,3.54,0.25,0.0,0.0,135,Bantamweight
1627,1627,Aliaskhab Khizriev,13-0-0,Black Wolf,"5' 9""",185 lbs.,"74""",Southpaw,"Aug 24, 1990",6.0,0.83,3.6,0.66,18.0,0.5,0.0,18.0,185,Middleweight
1628,1628,Pannie Kianzad,14-5-0,Banzai,"5' 7""",135 lbs.,"66""",Orthodox,"Dec 08, 1991",4.85,0.45,3.72,0.58,0.29,0.2,0.92,0.3,135,Bantamweight
1629,1629,Akira Kikuchi,16-4-0,,"5' 8""",155 lbs.,--,Orthodox,"Jul 23, 1978",3.67,0.56,0.4,0.14,2.0,0.4,1.0,0.0,155,Lightweight
1630,1630,Katsunori Kikuno,24-8-2,,"5' 8""",145 lbs.,"66""",Orthodox,"Oct 31, 1981",2.64,0.4,2.47,0.61,1.88,0.75,0.76,0.8,145,Featherweight
1631,1631,Sanae Kikuta,NC),,"5' 9""",200 lbs.,--,Orthodox,"Sep 10, 1971",0.7,0.45,0.9,0.52,1.6,0.63,0.25,1.8,200,Lightheavyweight
1632,1632,Jacob Kilburn,8-3-0,The Killer,"5' 9""",145 lbs.,"72""",Orthodox,"Jun 28, 1995",0.77,0.55,7.26,0.17,0.0,0.0,0.0,0.0,145,Featherweight
1633,1633,Dong Hyun Kim,NC),Stun Gun,"6' 2""",170 lbs.,"76""",Southpaw,"Nov 17, 1981",2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6,170,Welterweight
1634,1634,Jin Oh Kim,0-4-0,,"5' 9""",205 lbs.,--,Orthodox,--,5.06,0.25,8.43,0.5,0.0,0.0,0.66,0.0,205,Lightheavyweight
1635,1635,Dae Won Kim,11-7-0,,"5' 11""",180 lbs.,--,Orthodox,--,1.75,0.32,2.51,0.36,3.43,0.42,0.0,0.0,180,Middleweight
1636,1636,Jong Wang Kim,13-23-0,,"6' 1""",240 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,Heavyweight
1637,1637,Jong Won Kim,0-1-0,,"5' 7""",139 lbs.,--,Orthodox,--,0.84,0.15,3.28,0.63,2.81,1.0,0.0,0.0,139,Featherweight
1638,1638,Min Soo Kim,3-7-0,,"6' 1""",255 lbs.,--,Southpaw,"Jan 22, 1975",0.87,1.0,3.48,0.2,0.0,0.0,0.0,0.0,255,Heavyweight
1639,1639,Jong Man Kim,NC),Special Force,"5' 7""",139 lbs.,--,Orthodox,"Mar 03, 1978",1.33,0.21,3.0,0.6,0.0,0.0,0.0,0.0,139,Featherweight
1640,1640,Ji Yeon Kim,9-3-2,Firefist,"5' 7""",125 lbs.,"72""",Orthodox,"Oct 18, 1989",4.5,0.34,4.94,0.57,0.0,0.0,0.42,0.0,125,Flyweight
1641,1641,Jeremy Kimball,15-8-0,,"6' 0""",205 lbs.,"72""",Switch,"Jan 03, 1991",2.81,0.46,3.84,0.49,1.41,0.2,0.5,0.0,205,Lightheavyweight
1642,1642,Rob Kimmons,25-9-0,The Rosedale Reaper,"5' 10""",185 lbs.,"73""",Orthodox,"Jan 30, 1981",1.86,0.48,4.79,0.38,2.08,0.46,0.25,2.4,185,Middleweight
1643,1643,Dustin Kimura,11-3-0,The Diamond,"5' 7""",135 lbs.,"71""",Orthodox,"May 21, 1989",1.33,0.21,3.82,0.51,0.93,0.37,0.5,2.2,135,Bantamweight
1644,1644,Taiei Kin,6-3-0,,"5' 11""",185 lbs.,--,Orthodox,"Jul 08, 1970",2.71,0.6,1.33,0.52,0.0,0.0,0.55,0.0,185,Middleweight
1645,1645,Mike King,5-1-0,,"6' 3""",185 lbs.,--,,"Aug 04, 1983",4.44,0.58,1.29,0.72,1.75,0.25,0.4,3.5,185,Middleweight
1646,1646,Kyle Kingsbury,NC),Kingsbu,"6' 4""",205 lbs.,"79""",Orthodox,"Mar 22, 1982",2.97,0.4,3.81,0.51,2.64,0.41,0.52,0.0,205,Lightheavyweight
1647,1647,Kamuela Kirk,9-3-0,The Jawaiian,"5' 10""",145 lbs.,"75""",Switch,"Apr 13, 1994",5.31,0.57,12.25,0.21,2.89,0.4,1.0,0.0,145,Featherweight
1648,1648,Yurij Kiseliov,5-4-0,Playboy,"5' 8""",185 lbs.,--,Orthodox,--,4.88,0.87,0.0,0.0,0.0,0.0,0.5,0.0,185,Middleweight
1649,1649,Justine Kish,7-3-0,,"5' 5""",125 lbs.,"64""",Orthodox,"Apr 13, 1988",4.65,0.48,4.62,0.59,1.01,0.35,0.55,0.2,125,Flyweight
1650,1650,Koji Kitao,1-2-0,,"6' 7""",350 lbs.,--,Southpaw,"Oct 12, 1963",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,Heavyweight
1651,1651,Satoru Kitaoka,40-14-9,,"5' 6""",154 lbs.,--,,"Feb 04, 1980",0.68,0.33,2.15,0.45,0.62,0.1,0.27,2.1,154,Lightweight
1652,1652,Ludovit Klein,17-2-0,Mr. Highlight,"5' 7""",155 lbs.,"72""",Southpaw,"Feb 22, 1995",7.11,0.69,3.16,0.42,0.0,0.0,0.0,0.0,155,Lightweight
1653,1653,Seth Kleinbeck,8-4-0,Mass Destruction,"6' 2""",185 lbs.,--,,"Jul 25, 1973",2.55,0.33,2.42,0.4,0.98,0.25,0.9,0.0,185,Middleweight
1654,1654,Stefan Klever,6-1-0,,--,185 lbs.,--,Orthodox,--,0.82,0.5,3.84,0.58,0.0,0.0,0.0,0.0,185,Middleweight
1655,1655,Drakkar Klose,11-2-1,,"5' 9""",155 lbs.,"70""",Orthodox,"Mar 09, 1988",3.89,0.53,3.64,0.53,1.56,0.3,0.68,0.0,155,Lightweight
1656,1656,Michael Knaap,18-22-3,Hammer,"6' 2""",220 lbs.,--,Orthodox,"Feb 27, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,Heavyweight
1657,1657,Kevin Knabjian,12-7-1,,"5' 10""",170 lbs.,--,Orthodox,"Jul 05, 1984",0.0,0.0,15.56,0.22,0.0,0.0,1.0,0.0,170,Welterweight
1658,1658,Jason Knight,20-5-0,The Kid,"5' 10""",145 lbs.,"71""",Orthodox,"Jul 14, 1992",2.95,0.33,3.02,0.51,1.31,0.31,0.47,1.7,145,Featherweight
1659,1659,William Knight,9-1-0,Knightmare,"5' 10""",205 lbs.,"73""",Orthodox,"Apr 03, 1988",4.69,0.76,2.88,0.33,3.76,0.66,0.63,0.5,205,Lightheavyweight
1660,1660,Isao Kobayashi,21-4-4,,"5' 8""",145 lbs.,--,,"Oct 28, 1988",1.01,0.33,1.66,0.45,2.17,1.0,1.0,0.0,145,Featherweight
1661,1661,Kelly Kobold,19-3-1,Blood Red,"5' 6""",135 lbs.,--,Orthodox,"Feb 25, 1983",2.33,0.21,4.11,0.59,1.67,0.11,0.0,0.0,135,Bantamweight
1662,1662,Erik Koch,16-6-0,Phoenix,"5' 10""",170 lbs.,"71""",Southpaw,"Oct 04, 1988",2.33,0.42,2.82,0.47,1.02,0.42,0.81,1.0,170,Welterweight
1663,1663,Sokun Koh,4-1-0,,"6' 1""",205 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,Lightheavyweight
1664,1664,Shingo Kohara,1-0-0,,"5' 6""",135 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,Bantamweight
1665,1665,Brad Kohler,12-15-0,,"5' 9""",220 lbs.,--,Orthodox,"May 26, 1964",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,Heavyweight
1666,1666,Charlie Kohler,8-4-1,,"5' 9""",155 lbs.,--,Orthodox,"Jul 16, 1976",0.81,0.33,4.31,0.46,0.0,0.0,0.0,4.0,155,Lightweight
1667,1667,Tsuyoshi Kohsaka,27-19-2,TK,"5' 11""",225 lbs.,--,Orthodox,"Mar 06, 1970",1.88,0.38,4.41,0.54,1.32,0.2,0.33,0.4,225,Heavyweight
1668,1668,John Kolosci,15-9-0,,"5' 11""",185 lbs.,--,Orthodox,"Nov 26, 1974",0.21,0.2,0.85,0.5,0.0,0.0,0.0,0.0,185,Middleweight
1669,1669,Yuki Kondo,60-33-9,,"5' 11""",183 lbs.,--,Southpaw,"Jul 17, 1975",1.14,0.42,2.57,0.51,0.76,0.41,0.37,0.5,183,Middleweight
1670,1670,Syuri Kondo,6-3-0,,"5' 4""",115 lbs.,"66""",Orthodox,"Feb 08, 1989",5.4,0.44,7.22,0.58,0.0,0.0,0.83,0.3,115,Strawweight
1671,1671,Cheick Kongo,27-10-2,,"6' 4""",240 lbs.,"82""",Orthodox,"May 17, 1975",3.33,0.56,1.28,0.54,2.3,0.56,0.52,0.2,240,Heavyweight
1672,1672,Andrei Kopylov,6-11-0,,"6' 2""",265 lbs.,--,Orthodox,"Jul 16, 1965",0.33,0.66,4.31,0.4,0.0,0.0,0.0,0.0,265,Heavyweight
1673,1673,Roman Kopylov,8-1-0,,"6' 0""",185 lbs.,"75""",Southpaw,"May 04, 1991",2.64,0.38,3.07,0.63,0.0,0.0,0.66,0.0,185,Middleweight
1674,1674,Andrey Koreshkov,19-2-0,Spartan,"6' 0""",170 lbs.,--,,"Aug 23, 1990",2.84,0.39,1.92,0.63,4.8,0.53,0.0,0.0,170,Welterweight
1675,1675,Josh Koscheck,17-11-0,,"5' 10""",170 lbs.,"73""",Orthodox,"Nov 30, 1977",1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4,170,Welterweight
1676,1676,Naoyuki Kotani,34-14-7,,"5' 8""",155 lbs.,"66""",Southpaw,"Dec 08, 1981",1.02,0.31,2.89,0.5,0.83,0.16,0.46,0.8,155,Lightweight
1677,1677,Ilya Kotau,1-2-0,,--,170 lbs.,--,,--,3.94,0.4,4.38,0.44,6.57,1.0,1.0,6.6,170,Welterweight
1678,1678,Iouri Kotchkine,7-4-1,,"6' 2""",235 lbs.,--,Orthodox,--,0.67,0.38,4.92,0.15,0.0,0.0,0.25,0.0,235,Heavyweight
1679,1679,Matt Kovacs,12-16-0,300,"6' 0""",244 lbs.,--,Orthodox,--,1.47,0.22,4.87,0.44,1.0,0.25,0.0,0.0,244,Heavyweight
1680,1680,Marcus Kowal,3-1-1,,--,135 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,Bantamweight
1681,1681,Karolina Kowalkiewicz,12-6-0,,"5' 3""",115 lbs.,"64""",Orthodox,"Oct 15, 1985",5.27,0.39,5.65,0.56,0.1,0.12,0.75,0.1,115,Strawweight
1682,1682,Steve Kozola,8-0-0,,--,155 lbs.,--,,--,3.9,0.39,4.36,0.5,2.34,1.0,1.0,0.0,155,Lightweight
1683,1683,Derrick Krantz,22-12-0,D-Rock,"5' 10""",170 lbs.,"72""",Orthodox,"Jan 13, 1988",2.07,0.37,4.03,0.5,3.18,0.5,0.0,0.8,170,Welterweight
1684,1684,James Krause,28-9-0,The,"6' 2""",170 lbs.,"73""",Orthodox,"Jun 04, 1986",4.79,0.49,4.11,0.61,0.96,0.18,0.59,0.9,170,Welterweight
1685,1685,Pascal Krauss,11-2-0,Panzer,"6' 1""",170 lbs.,--,Orthodox,"Apr 19, 1987",5.45,0.47,3.88,0.59,1.53,0.5,0.6,0.9,170,Welterweight
1686,1686,Rene Kronvold,5-1-0,,"5' 8""",170 lbs.,--,Orthodox,--,0.82,1.0,2.47,0.6,0.0,0.0,0.66,4.1,170,Welterweight
1687,1687,Jorgen Kruth,5-0-0,The Last Viking,"6' 2""",205 lbs.,--,,"May 08, 1974",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,Lightheavyweight
1688,1688,Nikita Krylov,27-7-0,The Miner,"6' 3""",205 lbs.,"77""",Orthodox,"Mar 07, 1992",4.54,0.59,2.45,0.41,1.4,0.38,0.52,1.6,205,Lightheavyweight
1689,1689,Mariusz Ksiazkiewicz,8-1-0,The Iron Pol,"6' 3""",185 lbs.,"75""",Southpaw,"Oct 04, 1989",0.93,0.45,3.4,0.39,4.0,1.0,0.0,2.0,185,Middleweight
1690,1690,Junya Kudo,10-7-2,,--,135 lbs.,--,Orthodox,--,1.85,0.71,4.44,0.33,0.0,0.0,0.0,0.0,135,Bantamweight
1691,1691,John Kuhner,1-2-0,,--,170 lbs.,--,,"Oct 12, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
1692,1692,Michael Kuiper,15-5-0,,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 07, 1989",3.28,0.54,3.62,0.54,2.3,0.55,0.79,0.0,185,Middleweight
1693,1693,Anton Kuivanen,24-10-0,,"5' 8""",155 lbs.,"72""",Orthodox,"May 01, 1984",2.27,0.38,1.63,0.67,1.2,1.0,0.71,0.4,155,Lightweight
1694,1694,Maiju Kujala,6-3-0,,--,135 lbs.,--,,--,2.5,0.4,5.5,0.36,0.0,0.0,0.5,0.0,135,Bantamweight
1695,1695,Aleksei Kunchenko,20-2-0,,"5' 8""",170 lbs.,"70""",Orthodox,"May 02, 1984",3.67,0.44,2.83,0.63,0.25,0.33,0.8,0.0,170,Welterweight
1696,1696,Keigo Kunihara,3-2-0,,"6' 0""",235 lbs.,--,Orthodox,--,0.17,0.1,1.99,0.57,4.97,0.4,1.0,2.5,235,Heavyweight
1697,1697,Kiichi Kunimoto,NC),Strasser,"5' 10""",170 lbs.,"71""",Orthodox,"May 01, 1981",1.87,0.44,3.92,0.41,1.59,0.2,0.28,0.3,170,Welterweight
1698,1698,Yana Kunitskaya,NC),,"5' 6""",135 lbs.,"68""",Orthodox,"Nov 11, 1989",4.49,0.54,3.17,0.51,2.04,0.53,0.33,0.2,135,Bantamweight
1699,1699,Leo Kuntz,18-4-1,The Lion,"5' 10""",155 lbs.,--,Orthodox,"Oct 03, 1983",1.68,0.32,3.8,0.45,1.99,0.25,0.33,0.7,155,Lightweight
1700,1700,Korey Kuppe,8-4-0,,"6' 5""",170 lbs.,"77""",Switch,"Jan 23, 1989",0.73,0.73,1.33,0.31,0.0,0.0,0.69,1.0,170,Welterweight
1701,1701,Ramazan Kuramagomedov,6-0-0,,"6' 0""",185 lbs.,--,Orthodox,"Aug 23, 1996",11.67,0.67,9.13,0.54,1.0,0.14,0.0,0.0,185,Middleweight
1702,1702,Tsuyoshi Kurihara,10-8-2,,"5' 10""",185 lbs.,--,Orthodox,"Jul 13, 1973",0.0,0.0,12.0,0.5,0.0,0.0,0.0,0.0,185,Middleweight
1703,1703,Eldari Kurtanidze,0-1-0,,"5' 6""",235 lbs.,--,Orthodox,"Apr 16, 1972",0.47,0.2,3.72,0.6,0.0,0.0,0.0,0.0,235,Heavyweight
1704,1704,Kyle Kurtz,7-5-0,,--,170 lbs.,--,,--,1.31,0.36,2.95,0.52,1.23,0.2,0.0,2.5,170,Welterweight
1705,1705,Guram Kutateladze,12-2-0,Georgian Viking,"5' 11""",155 lbs.,"72""",Orthodox,"Jan 08, 1992",2.47,0.43,3.47,0.58,0.0,0.0,0.68,0.0,155,Lightweight
1706,1706,Lina Kvokov,0-3-0,,"5' 9""",135 lbs.,--,Orthodox,--,2.31,0.3,12.12,0.19,0.0,0.0,0.0,0.0,135,Bantamweight
1707,1707,Kaleo Kwan,11-16-0,Leo Boy,"5' 7""",155 lbs.,--,,"Aug 01, 1970",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,Lightweight
1708,1708,Jarrod Kwitty,2-2-0,,"5' 8""",185 lbs.,--,,--,0.53,0.5,4.4,0.32,8.0,0.5,0.0,2.0,185,Middleweight
1709,1709,Mike Kyle,NC),MAK,"6' 4""",205 lbs.,"77""",Orthodox,"Mar 31, 1980",3.93,0.51,3.35,0.49,1.33,0.62,0.5,0.8,205,Lightheavyweight
1710,1710,Achmed Labasanov,7-4-0,,"6' 3""",215 lbs.,--,Orthodox,"Apr 24, 1978",0.75,0.39,1.1,0.46,3.0,1.0,0.0,0.8,215,Heavyweight
1711,1711,Josh LaBerge,11-6-0,,"5' 10""",145 lbs.,--,,--,2.53,0.36,5.33,0.44,0.0,0.0,0.71,0.0,145,Featherweight
1712,1712,Jeremiah Labiano,11-5-0,The Kid,"5' 10""",135 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,Bantamweight
1713,1713,Kemran Lachinov,3-2-0,,--,170 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
1714,1714,Aspen Ladd,9-1-0,,"5' 6""",135 lbs.,"66""",Orthodox,"Mar 01, 1995",5.22,0.55,4.84,0.46,2.45,0.75,0.66,1.2,135,Bantamweight
1715,1715,Ryan LaFlare,14-3-0,,"6' 1""",170 lbs.,"74""",Southpaw,"Oct 01, 1983",2.89,0.4,1.86,0.63,2.13,0.44,0.58,0.2,170,Welterweight
1716,1716,Ben Lagman,6-5-0,Bad News,"6' 2""",185 lbs.,--,,"Sep 04, 1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,Middleweight
1717,1717,Noad Lahat,11-2-0,Neo,"5' 9""",145 lbs.,"69""",Orthodox,"Jun 08, 1984",2.79,0.46,1.47,0.63,2.37,0.26,0.16,2.4,145,Featherweight
1718,1718,Tina Lahdemaki,5-1-0,Jelly Bean,"5' 2""",115 lbs.,--,Orthodox,"May 28, 1988",1.93,0.2,4.67,0.57,0.0,0.0,0.16,0.0,115,Strawweight
1719,1719,Tim Lajcik,7-6-1,The Bohemian,"6' 1""",225 lbs.,--,Orthodox,"Jun 21, 1965",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,Heavyweight
1720,1720,Todd Lally,2-1-0,,"5' 7""",145 lbs.,--,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,Featherweight
1721,1721,Sean Lally,7-3-0,The Unpredictable One,"6' 0""",170 lbs.,--,Orthodox,"Nov 04, 1990",5.34,0.39,7.23,0.3,0.0,0.0,0.0,0.0,170,Welterweight
1722,1722,Ricardo Lamas,20-8-0,The Bully,"5' 8""",145 lbs.,"71""",Orthodox,"May 21, 1982",3.13,0.47,2.87,0.57,1.84,0.33,0.46,0.9,145,Featherweight
1723,1723,Jason Lambert,26-13-0,The Punisher,"6' 3""",185 lbs.,"75""",Orthodox,"Jun 03, 1975",3.21,0.58,1.84,0.5,1.35,0.36,0.28,2.4,185,Middleweight
1724,1724,Jose Landi-Jons,29-16-0,Pele,"5' 11""",170 lbs.,--,Orthodox,"Sep 09, 1973",0.99,0.4,0.77,0.43,2.2,0.8,0.4,2.2,170,Welterweight
1725,1725,Nate Landwehr,14-3-0,The Train,"5' 9""",145 lbs.,"72""",Orthodox,"Jun 06, 1988",6.89,0.5,7.22,0.52,0.0,0.0,0.85,0.0,145,Featherweight
1726,1726,Austen Lane,2-1-0,,"6' 6""",245 lbs.,--,Orthodox,"Nov 09, 1987",5.26,0.35,6.32,0.6,0.0,0.0,0.0,0.0,245,Heavyweight
1727,1727,Aaron Lanfranco,5-1-0,,--,155 lbs.,--,,"Aug 26, 1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,Lightweight
1728,1728,Jeremy Lang,21-2-0,,"5' 11""",205 lbs.,--,Southpaw,"May 11, 1975",1.13,0.5,1.41,0.42,4.22,0.6,0.0,4.2,205,Lightheavyweight
1729,1729,Lionel Lanham,5-1-0,,--,205 lbs.,--,,"Aug 31, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,Lightheavyweight
1730,1730,Lina Lansberg,10-5-0,Elbow Queen,"5' 7""",135 lbs.,"65""",Orthodox,"Mar 13, 1982",2.76,0.57,3.7,0.44,0.71,0.33,0.5,0.1,135,Bantamweight
1731,1731,Taylor Lapilus,11-2-0,Double Impact,"5' 6""",135 lbs.,"73""",Southpaw,"Apr 08, 1992",3.77,0.45,2.0,0.61,0.58,0.4,0.81,0.6,135,Bantamweight
1732,1732,Chad Laprise,13-4-0,The Disciple,"5' 10""",170 lbs.,"71""",Orthodox,"Jul 23, 1986",4.78,0.42,3.59,0.65,1.05,0.54,0.78,0.0,170,Welterweight
1733,1733,Anthony Lapsley,NC),The Recipe,"5' 9""",170 lbs.,--,Southpaw,"Feb 13, 1980",0.53,0.34,0.58,0.66,0.0,0.0,0.2,0.0,170,Welterweight
1734,1734,TJ Laramie,12-4-0,,"5' 6""",145 lbs.,"66""",Orthodox,"Oct 15, 1997",2.73,0.51,3.24,0.26,2.56,0.5,0.0,0.0,145,Featherweight
1735,1735,Icho Larenas,6-5-0,,"6' 3""",235 lbs.,--,Orthodox,"Mar 12, 1980",0.17,0.15,2.5,0.28,0.0,0.0,0.14,0.0,235,Heavyweight
1736,1736,Lorenz Larkin,NC),The Monsoon,"5' 11""",170 lbs.,"72""",Orthodox,"Sep 03, 1986",3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,170,Welterweight
1737,1737,Jeremy Larsen,8-5-0,,"5' 10""",145 lbs.,"70""",Orthodox,"May 18, 1984",4.87,0.48,5.75,0.57,2.49,0.33,0.0,0.0,145,Featherweight
1738,1738,Brock Larson,42-10-0,,"5' 11""",170 lbs.,"71""",Southpaw,"Aug 23, 1977",1.39,0.46,1.5,0.55,2.67,0.34,0.43,2.0,170,Welterweight
1739,1739,Ryan Larson,6-2-0,,--,170 lbs.,--,,"Dec 30, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
1740,1740,Bobby Lashley,15-2-0,,"6' 3""",255 lbs.,"78""",Orthodox,"Jul 16, 1976",3.1,0.63,0.76,0.63,11.47,0.7,0.0,0.0,255,Heavyweight
1741,1741,Ilir Latifi,NC),The Sledgehammer,"5' 10""",205 lbs.,"73""",Orthodox,"Jul 28, 1983",2.01,0.4,2.84,0.56,2.02,0.32,1.0,0.4,205,Lightheavyweight
1742,1742,Sione Latu,1-0-0,,"6' 0""",215 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,Heavyweight
1743,1743,Jenel Lausa,7-5-0,,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 01, 1988",1.44,0.42,3.53,0.53,0.55,0.66,0.51,0.8,125,Flyweight
1744,1744,Joe Lauzon,28-16-0,,"5' 10""",155 lbs.,"71""",Orthodox,"May 22, 1984",2.84,0.39,5.39,0.54,2.39,0.45,0.54,2.0,155,Lightweight
1745,1745,Dan Lauzon,17-6-0,The Upgrade,"5' 10""",155 lbs.,--,Orthodox,"Mar 30, 1988",1.34,0.25,4.09,0.61,1.63,0.33,0.8,2.7,155,Lightweight
1746,1746,Chatt Lavender,9-7-0,,"5' 8""",170 lbs.,--,,"May 24, 1976",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
1747,1747,Muhammed Lawal,NC),King Mo,"6' 0""",205 lbs.,"78""",Southpaw,"Jan 11, 1981",3.79,0.52,1.61,0.66,5.96,0.75,0.87,0.0,205,Lightheavyweight
1748,1748,Robbie Lawler,NC),Ruthless,"5' 11""",170 lbs.,"74""",Southpaw,"Mar 20, 1982",3.5,0.45,4.16,0.6,0.68,0.64,0.64,0.0,170,Welterweight
1749,1749,Tom Lawlor,NC),Filthy,"6' 0""",205 lbs.,"74""",Southpaw,"May 15, 1983",2.5,0.42,2.41,0.6,2.46,0.32,0.57,1.4,205,Lightheavyweight
1750,1750,Justin Lawrence,10-4-0,The American Kidd,"5' 8""",145 lbs.,"67""",Orthodox,"May 15, 1990",3.84,0.35,2.83,0.67,0.72,0.28,0.73,0.0,145,Featherweight
1751,1751,Lance Lawrence,4-1-0,,"6' 1""",145 lbs.,"74""",Orthodox,"Jun 26, 1993",5.87,0.5,9.8,0.24,1.0,1.0,0.5,0.0,145,Featherweight
1752,1752,Ronnie Lawrence,6-1-0,The Heat,"5' 8""",135 lbs.,"68""",Switch,"Jun 13, 1992",1.87,0.48,1.0,0.53,12.0,0.7,1.0,1.0,135,Bantamweight
1753,1753,Eric Lawson,9-5-0,,"6' 0""",185 lbs.,--,Orthodox,--,1.58,0.57,1.97,0.44,8.88,0.42,0.0,3.0,185,Middleweight
1754,1754,Valmir Lazaro,15-5-0,Bidu,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 15, 1985",4.87,0.37,4.09,0.61,1.33,0.4,0.96,0.0,155,Lightweight
1755,1755,Mounir Lazzez,10-1-0,The Sniper,"6' 1""",170 lbs.,"76""",Orthodox,"Nov 16, 1987",6.53,0.55,4.47,0.49,4.0,1.0,0.75,0.0,170,Welterweight
1756,1756,Cung Le,9-3-0,,"5' 9""",185 lbs.,"70""",Southpaw,"May 25, 1972",4.36,0.48,2.98,0.66,1.37,0.71,0.88,0.3,185,Middleweight
1757,1757,Thanh Le,6-1-0,,"5' 9""",145 lbs.,"74""",Orthodox,"Aug 28, 1985",1.97,0.4,1.82,0.7,0.0,0.0,1.0,0.0,145,Featherweight
1758,1758,Jordan Leavitt,7-0-0,The Monkey King,"5' 9""",155 lbs.,"71""",Southpaw,"Jun 02, 1995",0.94,0.5,0.47,0.66,3.53,1.0,0.0,3.5,155,Lightweight
1759,1759,Jerome LeBanner,3-2-0,,"6' 3""",265 lbs.,--,Southpaw,"Dec 26, 1972",0.92,0.35,1.03,0.37,0.0,0.0,0.5,0.0,265,Heavyweight
